exchange,symbol,date,increase
bybit,DOLOUSDT,2026-01-12,0.9945584961662133
bybit,DOODUSDT,2025-05-09,1.7328000000000003
bybit,DOODUSDT,2025-05-12,0.41206995963867
bybit,DOODUSDT,2025-07-15,0.5606060606060607
bybit,DOODUSDT,2025-07-21,0.4507628294036061
bybit,DOODUSDT,2025-07-23,0.4303500117453604
bybit,DOODUSDT,2025-09-28,0.5323834196891192
bybit,DOODUSDT,2025-10-07,1.8612549497410908
bybit,DOODUSDT,2025-10-10,1.4734406438631793
bybit,DOODUSDT,2025-10-25,0.4489336136978071
bybit,DOTBTC,2025-10-10,0.9886621315192745
bybit,DOTUSDT,2025-10-10,3.4399585921325047
bybit,DOTUSDT,2026-02-25,0.41977309562398707
bybit,DRIFTUSDT,2025-07-21,0.49306656101426305
bybit,DRIFTUSDT,2025-10-10,1.0209987195902688
bybit,DRIFTUSDT,2026-04-01,0.5320269700800673
bybit,DRIFTUSDT,2026-04-02,0.5724284844796105
bybit,DRIFTUSDT,2026-04-08,1.0466381655654877
bybit,DRIFTUSDT,2026-04-16,0.5078740157480315
bybit,DRIFTUSDT,2026-04-30,0.42544005313849215
bybit,DYDXUSDT,2025-10-10,7.926493108728943
bybit,DYMUSDT,2025-10-10,6.2987551867219915
bybit,DYMUSDT,2025-11-20,1.690863579474343
bybit,DYMUSDT,2025-11-21,0.9692863595302619
bybit,DYMUSDT,2025-11-23,0.6305309734513276
bybit,DYMUSDT,2026-02-11,0.8745587836003259
bybit,EATUSDT,2025-10-29,4.116666666666667
bybit,EATUSDT,2025-11-08,1.0458265139116203
bybit,EATUSDT,2025-11-09,0.4087216759298845
bybit,EATUSDT,2025-11-11,0.40611273792093694
bybit,EATUSDT,2025-11-12,0.42331911436116165
bybit,EATUSDT,2026-02-07,1.642507345739471
bybit,EATUSDT,2026-02-08,0.4048376830044559
bybit,EATUSDT,2026-02-20,0.6295224312590446
bybit,EATUSDT,2026-03-10,0.4651162790697675
bybit,EATUSDT,2026-03-16,0.4587315377932233
bybit,EDGEUSDT,2026-03-31,3.963333333333334
bybit,EDGEUSDT,2026-04-03,0.586878250433391
bybit,EGLDUSDT,2025-10-10,2.49234693877551
bybit,EIGENUSDT,2025-05-08,0.5316129032258065
bybit,EIGENUSDT,2025-10-10,2.3658088235294112
bybit,ELIZAOSUSDT,2025-11-19,0.4694205393000572
bybit,ELIZAOSUSDT,2025-12-29,0.9733333333333335
bybit,ELIZAOSUSDT,2025-12-30,0.9486959014044141
bybit,ELIZAOSUSDT,2025-12-31,0.4999999999999999
bybit,ELIZAOSUSDT,2026-01-03,0.49801980198019796
bybit,ELIZAOSUSDT,2026-02-01,0.4075887392900856
bybit,ELIZAOSUSDT,2026-04-06,0.6713390993140469
bybit,ELIZAOSUSDT,2026-05-04,1.4862446138548224
bybit,ELONUSDT,2026-02-02,53.333333333333336
bybit,ELONUSDT,2026-02-03,1.007722007722008
bybit,ELONUSDT,2026-02-06,0.45190562613430124
bybit,ELONUSDT,2026-02-08,0.41751824817518246
bybit,ELONUSDT,2026-02-09,0.4321103794292881
bybit,ELONUSDT,2026-02-13,0.9424460431654675
bybit,ELONUSDT,2026-02-26,0.520994001713796
bybit,ELONUSDT,2026-03-15,0.4282073067119796
bybit,ELONUSDT,2026-03-28,0.4007782101167315
bybit,ELSAUSDT,2026-01-20,3.0559999999999996
bybit,ELSAUSDT,2026-01-21,0.4221930400525278
bybit,ELSAUSDT,2026-01-22,2.3230216926367246
bybit,ELSAUSDT,2026-01-23,0.41298586572438145
bybit,ELSAUSDT,2026-02-01,0.4413238671956567
bybit,ELSAUSDT,2026-02-06,0.5766459220438911
bybit,ENAUSDT,2025-10-10,3.297663903541823
bybit,ENJUSDT,2025-10-10,2.049038461538462
bybit,ENJUSDT,2026-03-18,0.5484189723320158
bybit,ENJUSDT,2026-04-08,0.7053795877325287
bybit,ENJUSDT,2026-04-09,0.6762166405023547
bybit,ENJUSDT,2026-04-12,0.7254071661237785
bybit,ENJUSDT,2026-04-13,0.5413555427914993
bybit,ENJUSDT,2026-04-14,0.7986420042144697
bybit,ENJUSDT,2026-04-15,0.7029532967032968
bybit,ENJUSDT,2026-04-16,0.4243835616438357
bybit,ENJUSDT,2026-04-17,0.4110854503464204
bybit,ENJUSDT,2026-04-24,0.4274834437086093
bybit,ENSUSDT,2025-10-10,2.2671755725190836
bybit,ENSOUSDT,2025-10-14,3.5
bybit,ENSOUSDT,2025-10-15,0.5199291408325952
bybit,ENSOUSDT,2025-10-29,0.6411338962605551
bybit,ENSOUSDT,2025-11-21,0.49137931034482774
bybit,ENSOUSDT,2025-11-22,0.46307884856070086
bybit,ENSOUSDT,2026-01-23,0.47869432384627747
bybit,ENSOUSDT,2026-01-24,1.4321200850159406
bybit,ENSOUSDT,2026-01-25,0.9092337917485266
bybit,ENSOUSDT,2026-01-30,0.5287106316338961
bybit,ENSOUSDT,2026-02-01,0.596169705855402
bybit,ENSOUSDT,2026-02-19,0.5109242240332929
bybit,ENSOUSDT,2026-02-24,0.4985731333990556
bybit,ENSOUSDT,2026-02-25,0.7228783902012248
bybit,ENSOUSDT,2026-04-26,0.5393390568034812
bybit,ERAUSDT,2025-07-17,47.963499999999996
bybit,ERAUSDT,2025-10-10,0.9096989966555185
bybit,ERAUSDT,2025-11-05,0.7383007723761927
bybit,ERAUSDT,2026-01-25,0.4089609151572926
bybit,ESUSDT,2025-07-16,4.335
bybit,ESUSDT,2025-10-10,0.6024930747922437
bybit,ESUSDT,2026-02-26,0.4204861111111112
bybit,ESEUSDT,2025-08-11,0.5041918502632091
bybit,ESEUSDT,2025-08-14,0.40774719673802245
bybit,ESEUSDT,2025-12-04,0.5411844792375765
bybit,ESEUSDT,2025-12-09,0.4762633996937212
bybit,ESEUSDT,2026-01-28,0.4665444546287811
bybit,ESEUSDT,2026-01-29,1.9241877256317685
bybit,ESEUSDT,2026-01-30,0.5251256281407034
bybit,ESEUSDT,2026-03-04,4.344559585492228
bybit,ESEUSDT,2026-03-05,0.7393995666976169
bybit,ESEUSDT,2026-03-07,0.5142337976983647
bybit,ETCUSDT,2025-10-10,1.6809895833333335
bybit,ETHFIUSDT,2025-05-08,0.40842490842490836
bybit,ETHFIUSDT,2025-05-10,0.6263440860215054
bybit,ETHFIUSDT,2025-05-13,0.43680485338725994
bybit,ETHFIUSDT,2025-10-10,4.300970873786408
bybit,ETHWUSDT,2025-08-22,0.45365595663096653
bybit,ETHWUSDT,2025-10-10,1.7394080092861286
bybit,ETHWUSDT,2026-04-17,0.7479143997098295
bybit,FUSDT,2025-09-11,0.6303529083554192
bybit,FUSDT,2025-09-13,1.9261545009576506
bybit,FUSDT,2025-09-14,0.40743065860061634
bybit,FUSDT,2025-09-15,0.6233950432965063
bybit,FUSDT,2025-09-16,0.5528166293176725
bybit,FUSDT,2025-09-21,0.43509721260932466
bybit,FUSDT,2025-10-10,0.577
bybit,FUSDT,2025-10-21,1.9905503057254033
bybit,FUSDT,2025-10-24,0.7792431572668831
bybit,FUSDT,2025-10-25,0.6826114129128409
bybit,FUSDT,2025-12-19,0.40641711229946503
bybit,FUSDT,2026-02-01,0.6026365348399249
bybit,FUSDT,2026-02-02,0.4174573055028462
bybit,FUSDT,2026-02-08,0.7579707592038047
bybit,FETUSDT,2025-10-10,3.2542372881355934
bybit,FETUSDT,2025-11-07,0.9956521739130435
bybit,FFUSDT,2025-09-29,14.357142857142854
bybit,FFUSDT,2025-09-30,0.8424399740428296
bybit,FFUSDT,2025-10-10,2.0000000000000004
bybit,FFUSDT,2025-10-13,0.4463105512790608
bybit,FFUSDT,2026-04-10,1.4719513918326976
bybit,FHEUSDT,2025-05-30,0.40181578562014925
bybit,FHEUSDT,2025-08-21,0.5698409239485728
bybit,FHEUSDT,2025-08-22,1.0921546961325967
bybit,FHEUSDT,2025-08-23,1.533641975308642
bybit,FHEUSDT,2025-10-10,2.5253623188405796
bybit,FHEUSDT,2025-10-17,0.8140770252324037
bybit,FHEUSDT,2025-10-18,0.8928176795580108
bybit,FHEUSDT,2025-12-07,2.1143958868894606
bybit,FHEUSDT,2025-12-08,0.82415958625785
bybit,FHEUSDT,2025-12-09,0.7440585009140767
bybit,FHEUSDT,2025-12-10,0.6703780424650438
bybit,FHEUSDT,2025-12-11,0.46379781420765026
bybit,FHEUSDT,2025-12-14,1.3037974683544302
bybit,FHEUSDT,2025-12-15,1.0743770211147041
bybit,FHEUSDT,2025-12-16,0.8527330405075647
bybit,FHEUSDT,2025-12-18,0.7194452910697958
bybit,FHEUSDT,2025-12-19,0.8594383775351013
bybit,FHEUSDT,2025-12-20,0.9635730858468677
bybit,FHEUSDT,2026-01-15,0.6942207908391482
bybit,FHEUSDT,2026-01-17,0.8120702826585178
bybit,FHEUSDT,2026-01-18,0.42538607647204557
bybit,FHEUSDT,2026-01-19,0.47394426510310295
bybit,FHEUSDT,2026-01-21,1.7863137015563015
bybit,FHEUSDT,2026-01-22,0.45920402323766574
bybit,FHEUSDT,2026-02-02,0.44182069864017587
bybit,FHEUSDT,2026-02-03,0.41157818445370536
bybit,FHEUSDT,2026-02-04,0.530217655507679
bybit,FHEUSDT,2026-02-11,1.2915787993814145
bybit,FHEUSDT,2026-02-12,0.8987138263665593
bybit,FHEUSDT,2026-02-16,0.45338305807139057
bybit,FHEUSDT,2026-03-06,0.48242333582647723
bybit,FHEUSDT,2026-03-07,0.7138364779874212
bybit,FHEUSDT,2026-04-18,0.5277486910994765
bybit,FHEUSDT,2026-05-05,0.8978013029315961
bybit,FIDAUSDT,2025-07-21,0.4397463002114163
bybit,FIDAUSDT,2025-10-10,1.6733333333333331
bybit,FIDAUSDT,2026-04-02,0.7756883814640699
bybit,FIGHTUSDT,2026-01-22,4.544
bybit,FIGHTUSDT,2026-01-24,0.48597239648682566
bybit,FIGHTUSDT,2026-01-30,0.5384965003181528
bybit,FIGHTUSDT,2026-01-31,0.6842182890855458
bybit,FIGHTUSDT,2026-02-01,0.4113785557986871
bybit,FIGHTUSDT,2026-02-05,0.4783927217589081
bybit,FIGHTUSDT,2026-04-13,0.5515068493150683
bybit,FIGHTUSDT,2026-04-21,0.9211526282457251
bybit,FILUSDT,2025-10-10,3.1808873720136526
bybit,FILUSDT,2025-11-06,0.4739229024943311
bybit,FILUSDT,2025-11-07,1.1258064516129034
bybit,FLIPUSDT,2025-11-07,0.491399762752076
bybit,FLOCKUSDT,2025-05-30,0.972872996300863
bybit,FLOCKUSDT,2025-05-31,0.45648967551622427
bybit,FLOCKUSDT,2025-06-01,1.2834237789837197
bybit,FLOCKUSDT,2025-06-02,0.6651922776708122
bybit,FLOCKUSDT,2025-06-03,0.5602042411295786
bybit,FLOCKUSDT,2025-08-25,0.5698642563255256
bybit,FLOCKUSDT,2025-08-26,0.4871326940921745
bybit,FLOCKUSDT,2025-09-09,1.4261740558292284
bybit,FLOCKUSDT,2025-10-10,1.8022229147190196
bybit,FLOKIUSDT,2025-07-16,0.4322554236594351
bybit,FLOKIUSDT,2025-10-10,5.2372881355932215
